"model","node","fstat","pval","variable","tract"
"59",60,0,0,"Residuals","rightAF"
"6",7,2.2078565517822,0.142917725280185,"risk","rightAF"
"6",7,0.22209432191617,0.639279598323935,"mean_RMSt","rightAF"
"6",7,0,0,"Residuals","rightAF"
"60",61,0.0263500430695669,0.871632696909731,"risk","rightAF"
"60",61,4.86759310140521,0.0314843251911621,"mean_RMSt","rightAF"
"60",61,0,0,"Residuals","rightAF"
"61",62,0.11390810206423,0.736999778471583,"risk","rightAF"
"61",62,3.89364521370101,0.0534120959666666,"mean_RMSt","rightAF"
"61",62,0,0,"Residuals","rightAF"
"62",63,0.0667893272839221,0.797017697965766,"risk","rightAF"
"62",63,2.93741314741278,0.0920800510738004,"mean_RMSt","rightAF"
"62",63,0,0,"Residuals","rightAF"
"63",64,0.00161580909761356,0.96807893711331,"risk","rightAF"
"63",64,2.31996997673956,0.133350046475722,"mean_RMSt","rightAF"
"63",64,0,0,"Residuals","rightAF"
"64",65,0.223407085194451,0.638293062192206,"risk","rightAF"
"64",65,2.04387240209934,0.158375598668056,"mean_RMSt","rightAF"
"64",65,0,0,"Residuals","rightAF"
"65",66,0.818453134600843,0.36950854729861,"risk","rightAF"
"65",66,1.66089785122662,0.20278089012151,"mean_RMSt","rightAF"
"65",66,0,0,"Residuals","rightAF"
"66",67,1.84154119986153,0.180215198115553,"risk","rightAF"
"66",67,1.09278288012042,0.300346877094893,"mean_RMSt","rightAF"
"66",67,0,0,"Residuals","rightAF"
"67",68,2.6950644526201,0.106264297053305,"risk","rightAF"
"67",68,0.366660435261404,0.547276611796906,"mean_RMSt","rightAF"
"67",68,0,0,"Residuals","rightAF"
"68",69,3.40203227166798,0.0704078098965653,"risk","rightAF"
"68",69,0.138953415479889,0.710730878623997,"mean_RMSt","rightAF"
"68",69,0,0,"Residuals","rightAF"
"69",70,3.55217008112746,0.0646610786997871,"risk","rightAF"
"69",70,0.0602740762763471,0.806960810664988,"mean_RMSt","rightAF"
"69",70,0,0,"Residuals","rightAF"
"7",8,2.55301176124946,0.115712146984595,"risk","rightAF"
"7",8,0.0338173194898274,0.854760210798403,"mean_RMSt","rightAF"
"7",8,0,0,"Residuals","rightAF"
"70",71,2.93524308552183,0.0921972658507078,"risk","rightAF"
"70",71,0.0165840441803149,0.897993880491568,"mean_RMSt","rightAF"
"70",71,0,0,"Residuals","rightAF"
"71",72,2.86286969342194,0.0962035372220018,"risk","rightAF"
"71",72,0.0132625003039813,0.908727932700746,"mean_RMSt","rightAF"
"71",72,0,0,"Residuals","rightAF"
"72",73,2.58938308023859,0.113205820482058,"risk","rightAF"
"72",73,0.1766625678242,0.675865673520768,"mean_RMSt","rightAF"
"72",73,0,0,"Residuals","rightAF"
"73",74,2.75633353267282,0.102460086910763,"risk","rightAF"
"73",74,0.360965192223839,0.550394764036585,"mean_RMSt","rightAF"
"73",74,0,0,"Residuals","rightAF"
"74",75,3.35496159266302,0.0723234085132103,"risk","rightAF"
"74",75,0.652407631998123,0.422670964947588,"mean_RMSt","rightAF"
"74",75,0,0,"Residuals","rightAF"
"75",76,3.8432683862379,0.0549279799762848,"risk","rightAF"
"75",76,1.24367043033211,0.26952783318003,"mean_RMSt","rightAF"
"75",76,0,0,"Residuals","rightAF"
"76",77,3.20662201719508,0.0787462958403545,"risk","rightAF"
"76",77,1.53147352904778,0.22105529779116,"mean_RMSt","rightAF"
"76",77,0,0,"Residuals","rightAF"
"77",78,2.91177718915793,0.093475453189785,"risk","rightAF"
"77",78,1.59040832374718,0.212496373380353,"mean_RMSt","rightAF"
"77",78,0,0,"Residuals","rightAF"
"78",79,2.87560627120538,0.0954846160732601,"risk","rightAF"
"78",79,1.2535042997106,0.267663382068757,"mean_RMSt","rightAF"
"78",79,0,0,"Residuals","rightAF"
"79",80,2.79674950101169,0.100034418359115,"risk","rightAF"
"79",80,0.72977042771553,0.396597368900088,"mean_RMSt","rightAF"
"79",80,0,0,"Residuals","rightAF"
"8",9,3.44778587113234,0.0685992011564091,"risk","rightAF"
"8",9,0.0161571666677028,0.899307996817728,"mean_RMSt","rightAF"
"8",9,0,0,"Residuals","rightAF"
"80",81,3.42217052762841,0.0696053760648981,"risk","rightAF"
"80",81,0.361369438324257,0.550172334553285,"mean_RMSt","rightAF"
"80",81,0,0,"Residuals","rightAF"
"81",82,3.34759333371714,0.0726284319618584,"risk","rightAF"
"81",82,0.0202130075947227,0.887454061040537,"mean_RMSt","rightAF"
"81",82,0,0,"Residuals","rightAF"
"82",83,2.42525595600485,0.125027726802446,"risk","rightAF"
"82",83,0.0810054684159481,0.776989294765383,"mean_RMSt","rightAF"
"82",83,0,0,"Residuals","rightAF"
"83",84,2.66175686613108,0.108398877831451,"risk","rightAF"
"83",84,0.178599613219636,0.674197832177558,"mean_RMSt","rightAF"
"83",84,0,0,"Residuals","rightAF"
"84",85,2.64376048345798,0.10957228560475,"risk","rightAF"
"84",85,0.364854715253511,0.548261635920169,"mean_RMSt","rightAF"
"84",85,0,0,"Residuals","rightAF"
"85",86,2.8416379194821,0.0974154688229983,"risk","rightAF"
"85",86,0.463885194517185,0.498620627306333,"mean_RMSt","rightAF"
"85",86,0,0,"Residuals","rightAF"
"86",87,2.86164706185301,0.0962728668842379,"risk","rightAF"
"86",87,0.594846292883229,0.443793421533614,"mean_RMSt","rightAF"
"86",87,0,0,"Residuals","rightAF"
"87",88,2.95049581751308,0.0913769085984293,"risk","rightAF"
"87",88,0.776252314430974,0.382055602315139,"mean_RMSt","rightAF"
"87",88,0,0,"Residuals","rightAF"
"88",89,3.16399241688074,0.080706876382456,"risk","rightAF"
"88",89,0.792712744940161,0.377090314806894,"mean_RMSt","rightAF"
"88",89,0,0,"Residuals","rightAF"
"89",90,3.73689223116479,0.0582853902250473,"risk","rightAF"
"89",90,0.95336711732763,0.333062910618707,"mean_RMSt","rightAF"
"89",90,0,0,"Residuals","rightAF"
"9",10,7.39972523409348,0.00867323363603114,"risk","rightAF"
"9",10,0.119629493737795,0.730732730547524,"mean_RMSt","rightAF"
"9",10,0,0,"Residuals","rightAF"
"90",91,4.07287402740863,0.048377153538195,"risk","rightAF"
"90",91,1.03849742145635,0.312553726182619,"mean_RMSt","rightAF"
"90",91,0,0,"Residuals","rightAF"
"91",92,3.13191197624881,0.0822179418943117,"risk","rightAF"
"91",92,0.764511204882382,0.385654918324264,"mean_RMSt","rightAF"
"91",92,0,0,"Residuals","rightAF"
"92",93,1.07961334990595,0.303249650937284,"risk","rightAF"
"92",93,0.774474635972743,0.382597444700802,"mean_RMSt","rightAF"
"92",93,0,0,"Residuals","rightAF"
"93",94,0.351885221700477,0.555436193754421,"risk","rightAF"
"93",94,0.631852508394856,0.430032742191143,"mean_RMSt","rightAF"
"93",94,0,0,"Residuals","rightAF"
"94",95,0.330538523688027,0.567644911753037,"risk","rightAF"
"94",95,0.575127166182569,0.451408658109632,"mean_RMSt","rightAF"
"94",95,0,0,"Residuals","rightAF"
"95",96,0.854499076984488,0.359248920385649,"risk","rightAF"
"95",96,0.499928472776006,0.482463536467059,"mean_RMSt","rightAF"
"95",96,0,0,"Residuals","rightAF"
"96",97,1.12281012238198,0.293863248751873,"risk","rightAF"
"96",97,0.416224168455206,0.521461672942439,"mean_RMSt","rightAF"
"96",97,0,0,"Residuals","rightAF"
"97",98,2.11410633991335,0.151529126073269,"risk","rightAF"
"97",98,0.382365288422227,0.538847111108849,"mean_RMSt","rightAF"
"97",98,0,0,"Residuals","rightAF"
"98",99,5.46786534528207,0.022965556425403,"risk","rightAF"
"98",99,0.0684521232350068,0.794563881078234,"mean_RMSt","rightAF"
"98",99,0,0,"Residuals","rightAF"
"1",2,1.27850401100108,0.261982459869331,"risk","leftSLF"
"1",2,0.0133257944002441,0.908424297772823,"mean_RMSt","leftSLF"
"1",2,0,0,"Residuals","leftSLF"
"10",11,1.12353823363619,0.292700768532866,"risk","leftSLF"
"10",11,0.00122444832712171,0.972182857036846,"mean_RMSt","leftSLF"
"10",11,0,0,"Residuals","leftSLF"
"11",12,1.74188671872114,0.191081013518701,"risk","leftSLF"
"11",12,0.0126337935311134,0.910818924542327,"mean_RMSt","leftSLF"
"11",12,0,0,"Residuals","leftSLF"
"12",13,2.20239122322858,0.142161607018314,"risk","leftSLF"
"12",13,0.129924131950424,0.71956602417565,"mean_RMSt","leftSLF"
"12",13,0,0,"Residuals","leftSLF"
"13",14,2.20279581281964,0.142125525135173,"risk","leftSLF"
"13",14,0.463737575990144,0.49806669852149,"mean_RMSt","leftSLF"
"13",14,0,0,"Residuals","leftSLF"
"14",15,2.10602762259425,0.151062993924332,"risk","leftSLF"
"14",15,1.31636593720607,0.255043508227559,"mean_RMSt","leftSLF"
"14",15,0,0,"Residuals","leftSLF"
"15",16,2.17659963129928,0.144483561710632,"risk","leftSLF"
"15",16,2.21225298881925,0.141285101893245,"mean_RMSt","leftSLF"
"15",16,0,0,"Residuals","leftSLF"
"16",17,2.46367317502759,0.120890681195881,"risk","leftSLF"
"16",17,2.37609025085625,0.127589423288613,"mean_RMSt","leftSLF"
"16",17,0,0,"Residuals","leftSLF"
"17",18,2.66165445833212,0.107160504915793,"risk","leftSLF"
"17",18,2.23276933482189,0.139481378051808,"mean_RMSt","leftSLF"
"17",18,0,0,"Residuals","leftSLF"
"18",19,2.70947021600053,0.104112780075157,"risk","leftSLF"
"18",19,2.58000719854839,0.112598424739115,"mean_RMSt","leftSLF"
"18",19,0,0,"Residuals","leftSLF"
"19",20,2.74212954479623,0.102086811151028,"risk","leftSLF"
"19",20,3.73620953997925,0.0571782209683541,"mean_RMSt","leftSLF"
"19",20,0,0,"Residuals","leftSLF"
"2",3,0.0205558911949893,0.88639590892247,"risk","leftSLF"
"2",3,0.0687806159475519,0.793869450040608,"mean_RMSt","leftSLF"
"2",3,0,0,"Residuals","leftSLF"
"20",21,2.35535038059563,0.129236676607805,"risk","leftSLF"
"20",21,4.00818905228073,0.0490474902017137,"mean_RMSt","leftSLF"
"20",21,0,0,"Residuals","leftSLF"
"21",22,1.48400246393631,0.227126228053338,"risk","leftSLF"
"21",22,2.59485167676532,0.111587135773635,"mean_RMSt","leftSLF"
"21",22,0,0,"Residuals","leftSLF"
"22",23,0.665354210189292,0.417366361734256,"risk","leftSLF"
"22",23,1.19024254942847,0.278918192525329,"mean_RMSt","leftSLF"
"22",23,0,0,"Residuals","leftSLF"
"23",24,0.295173795133413,0.588602125018289,"risk","leftSLF"
"23",24,0.606396107483191,0.438699798542734,"mean_RMSt","leftSLF"
"23",24,0,0,"Residuals","leftSLF"
"24",25,0.141891917366566,0.707515240130698,"risk","leftSLF"
"24",25,0.249429956152392,0.618999492088283,"mean_RMSt","leftSLF"
"24",25,0,0,"Residuals","leftSLF"
"25",26,0.0752904584176292,0.784569853650439,"risk","leftSLF"
"25",26,0.104114615280624,0.74788186059083,"mean_RMSt","leftSLF"
"25",26,0,0,"Residuals","leftSLF"
"26",27,0.0557084183441672,0.814082381237851,"risk","leftSLF"
"26",27,0.144296474683046,0.705164753997595,"mean_RMSt","leftSLF"
"26",27,0,0,"Residuals","leftSLF"
"27",28,0.0159155605591198,0.899959365160979,"risk","leftSLF"
"27",28,0.0979287250309955,0.755234207337926,"mean_RMSt","leftSLF"
"27",28,0,0,"Residuals","leftSLF"
"28",29,0.000224014914393526,0.988099802473414,"risk","leftSLF"
"28",29,0.00906820513384951,0.924398963657773,"mean_RMSt","leftSLF"
"28",29,0,0,"Residuals","leftSLF"
"29",30,0.00547445159510234,0.941223888148947,"risk","leftSLF"
"29",30,0.000396855484767505,0.984161311669792,"mean_RMSt","leftSLF"
"29",30,0,0,"Residuals","leftSLF"
"3",4,0.0488957255427156,0.825621953121284,"risk","leftSLF"
"3",4,0.366562031198494,0.546787984816599,"mean_RMSt","leftSLF"
"3",4,0,0,"Residuals","leftSLF"
"30",31,0.00609080445292048,0.93800985155684,"risk","leftSLF"
"30",31,0.000607836895413152,0.980398871934006,"mean_RMSt","leftSLF"
"30",31,0,0,"Residuals","leftSLF"
"31",32,0.00313347734418738,0.955514803279456,"risk","leftSLF"
"31",32,0.000212956440106164,0.988397224105658,"mean_RMSt","leftSLF"
"31",32,0,0,"Residuals","leftSLF"
"32",33,0.000122798973104978,0.991189095405378,"risk","leftSLF"
"32",33,0.00105177184744613,0.97421805173075,"mean_RMSt","leftSLF"
"32",33,0,0,"Residuals","leftSLF"
"33",34,0.00476077853589101,0.945182166271363,"risk","leftSLF"
"33",34,0.000386906200195951,0.984361085895929,"mean_RMSt","leftSLF"
"33",34,0,0,"Residuals","leftSLF"
"34",35,0.0449780311646284,0.832643662968735,"risk","leftSLF"
"34",35,0.00219541675146194,0.962758296464324,"mean_RMSt","leftSLF"
"34",35,0,0,"Residuals","leftSLF"
"35",36,0.126348099769953,0.72328817145312,"risk","leftSLF"
"35",36,0.0195586098246566,0.889167332588862,"mean_RMSt","leftSLF"
"35",36,0,0,"Residuals","leftSLF"
"36",37,0.498445591827133,0.482462161863053,"risk","leftSLF"
"36",37,0.0147825259666117,0.903567647331868,"mean_RMSt","leftSLF"
"36",37,0,0,"Residuals","leftSLF"
"37",38,1.18069568277563,0.280838844030663,"risk","leftSLF"
"37",38,0.126826668599391,0.722786630795283,"mean_RMSt","leftSLF"
"37",38,0,0,"Residuals","leftSLF"
"38",39,2.23747728610873,0.139071197201485,"risk","leftSLF"
"38",39,0.227502060214527,0.634826789418854,"mean_RMSt","leftSLF"
"38",39,0,0,"Residuals","leftSLF"
"39",40,3.54185486365907,0.0638802381321171,"risk","leftSLF"
"39",40,0.490202338292147,0.486093279198239,"mean_RMSt","leftSLF"
"39",40,0,0,"Residuals","leftSLF"
"4",5,0.0911087203635008,0.76364249240463,"risk","leftSLF"
"4",5,0.521404866768599,0.472581741689691,"mean_RMSt","leftSLF"
"4",5,0,0,"Residuals","leftSLF"
"40",41,4.75020313230564,0.0325667673156479,"risk","leftSLF"
"40",41,0.953086506570493,0.332203674196093,"mean_RMSt","leftSLF"
"40",41,0,0,"Residuals","leftSLF"
"41",42,5.59555347082203,0.0207019506048608,"risk","leftSLF"
"41",42,1.15186519786728,0.286742983646889,"mean_RMSt","leftSLF"
"41",42,0,0,"Residuals","leftSLF"
"42",43,5.67860413716794,0.0198140369404076,"risk","leftSLF"
"42",43,1.06439668628354,0.305667708134773,"mean_RMSt","leftSLF"
"42",43,0,0,"Residuals","leftSLF"
"43",44,5.37938193643724,0.0232166645449883,"risk","leftSLF"
"43",44,1.09293708156327,0.299318534716687,"mean_RMSt","leftSLF"
"43",44,0,0,"Residuals","leftSLF"
"44",45,4.70693492000313,0.0333428726498913,"risk","leftSLF"
"44",45,1.18571366502225,0.279827215533677,"mean_RMSt","leftSLF"
"44",45,0,0,"Residuals","leftSLF"
"45",46,3.85848378888417,0.0533554800152451,"risk","leftSLF"
"45",46,1.12093103979701,0.293257139939638,"mean_RMSt","leftSLF"
"45",46,0,0,"Residuals","leftSLF"
"46",47,3.06699297620702,0.0841558532801547,"risk","leftSLF"
"46",47,0.961962231028776,0.329977233178615,"mean_RMSt","leftSLF"
"46",47,0,0,"Residuals","leftSLF"
"47",48,2.66965888851795,0.106643428472908,"risk","leftSLF"
"47",48,1.00320661781197,0.319890199351494,"mean_RMSt","leftSLF"
"47",48,0,0,"Residuals","leftSLF"
"48",49,2.64276107346217,0.108392164771147,"risk","leftSLF"
"48",49,1.24669873212169,0.267896307779869,"mean_RMSt","leftSLF"
"48",49,0,0,"Residuals","leftSLF"
"49",50,2.68795023459502,0.105472276910238,"risk","leftSLF"
"49",50,1.64036836637704,0.204385261958315,"mean_RMSt","leftSLF"
"49",50,0,0,"Residuals","leftSLF"
"5",6,0.0284806556859957,0.866456956173474,"risk","leftSLF"
"5",6,0.122575507056181,0.727279884932158,"mean_RMSt","leftSLF"
"5",6,0,0,"Residuals","leftSLF"
"50",51,2.59306731578043,0.111708155402727,"risk","leftSLF"
"50",51,2.34704523036069,0.129903070534666,"mean_RMSt","leftSLF"
"50",51,0,0,"Residuals","leftSLF"
"51",52,2.10759983633339,0.150912709258224,"risk","leftSLF"
"51",52,2.87287136331516,0.0944051707856777,"mean_RMSt","leftSLF"
"51",52,0,0,"Residuals","leftSLF"
"52",53,1.34547283229257,0.249903140892989,"risk","leftSLF"
"52",53,2.88432784858028,0.0937633057933578,"mean_RMSt","leftSLF"
"52",53,0,0,"Residuals","leftSLF"
"53",54,0.64219698380717,0.425553150585925,"risk","leftSLF"
"53",54,2.6072232005088,0.110752105884237,"mean_RMSt","leftSLF"
"53",54,0,0,"Residuals","leftSLF"
"54",55,0.272768196207232,0.6030841003011,"risk","leftSLF"
"54",55,2.00698171942438,0.160888865831448,"mean_RMSt","leftSLF"
"54",55,0,0,"Residuals","leftSLF"
"55",56,0.12208805267511,0.727800667710058,"risk","leftSLF"
"55",56,1.87712485443739,0.174918530936829,"mean_RMSt","leftSLF"
"55",56,0,0,"Residuals","leftSLF"
"56",57,0.0778415577722743,0.781043877769594,"risk","leftSLF"
"56",57,2.05998984512413,0.155541188899665,"mean_RMSt","leftSLF"
"56",57,0,0,"Residuals","leftSLF"
"57",58,0.0470247902553537,0.828936971444978,"risk","leftSLF"
"57",58,2.53799335459777,0.115516929276248,"mean_RMSt","leftSLF"
"57",58,0,0,"Residuals","leftSLF"
"58",59,0.0335825769391944,0.855112628339346,"risk","leftSLF"
"58",59,2.51053221659764,0.117470510622341,"mean_RMSt","leftSLF"
"58",59,0,0,"Residuals","leftSLF"
"59",60,0.033211623685183,0.85590607467332,"risk","leftSLF"
"59",60,2.26000361595787,0.137127570405372,"mean_RMSt","leftSLF"
"59",60,0,0,"Residuals","leftSLF"
"6",7,0.0120230261611912,0.912992346296902,"risk","leftSLF"
"6",7,0.0111366463428853,0.916248476311676,"mean_RMSt","leftSLF"
"6",7,0,0,"Residuals","leftSLF"
"60",61,0.0556389008516487,0.814196253731216,"risk","leftSLF"
"60",61,1.39395327227586,0.24162430375698,"mean_RMSt","leftSLF"
"60",61,0,0,"Residuals","leftSLF"
"61",62,0.0401431788251806,0.841765755212214,"risk","leftSLF"
"61",62,0.589019613232091,0.445308060607444,"mean_RMSt","leftSLF"
"61",62,0,0,"Residuals","leftSLF"
"62",63,0.00304519541151421,0.956145284773446,"risk","leftSLF"
"62",63,0.0933007566819407,0.760903477831054,"mean_RMSt","leftSLF"
"62",63,0,0,"Residuals","leftSLF"
"63",64,0.0152207649788383,0.902155913021642,"risk","leftSLF"
"63",64,0.0119602544136438,0.913218856384318,"mean_RMSt","leftSLF"
"63",64,0,0,"Residuals","leftSLF"
"64",65,0.0932816143148574,0.760927243579374,"risk","leftSLF"
"64",65,0.0768791310689981,0.782366665242668,"mean_RMSt","leftSLF"
"64",65,0,0,"Residuals","leftSLF"
"65",66,0.210644584241174,0.647645221959451,"risk","leftSLF"
"65",66,0.018014686933767,0.893604036092622,"mean_RMSt","leftSLF"
"65",66,0,0,"Residuals","leftSLF"
"66",67,0.188226366507902,0.665694154688771,"risk","leftSLF"
"66",67,0.00207345416435758,0.963806780288224,"mean_RMSt","leftSLF"
"66",67,0,0,"Residuals","leftSLF"
"67",68,0.088899810568094,0.766439244857422,"risk","leftSLF"
"67",68,0.0142578415307243,0.905286092517248,"mean_RMSt","leftSLF"
"67",68,0,0,"Residuals","leftSLF"
"68",69,0.0236585282843705,0.878187262067898,"risk","leftSLF"
"68",69,0.00898978919957804,0.924725551498985,"mean_RMSt","leftSLF"
"68",69,0,0,"Residuals","leftSLF"
"69",70,0.015717938250025,0.900579091219728,"risk","leftSLF"
"69",70,0.0227060289830421,0.880645415392987,"mean_RMSt","leftSLF"
"69",70,0,0,"Residuals","leftSLF"
"7",8,0.145803580134915,0.703702960755444,"risk","leftSLF"
"7",8,0.025456691278615,0.873681104009752,"mean_RMSt","leftSLF"
"7",8,0,0,"Residuals","leftSLF"
"70",71,0.00973799351636952,0.921665561721755,"risk","leftSLF"
"70",71,0.0040151910121455,0.949651021085162,"mean_RMSt","leftSLF"
"70",71,0,0,"Residuals","leftSLF"
"71",72,0.00660433231874644,0.93545506693456,"risk","leftSLF"
"71",72,0.0623948126449106,0.803461416992876,"mean_RMSt","leftSLF"
"71",72,0,0,"Residuals","leftSLF"
"72",73,0.00385062462974974,0.950692245534958,"risk","leftSLF"
"72",73,0.258473646232579,0.612724975795117,"mean_RMSt","leftSLF"
"72",73,0,0,"Residuals","leftSLF"
"73",74,0.000227864588806795,0.987997993977446,"risk","leftSLF"
"73",74,1.01278567729266,0.317606633521611,"mean_RMSt","leftSLF"
"73",74,0,0,"Residuals","leftSLF"
"74",75,0.0180346569549195,0.893545438586624,"risk","leftSLF"
"74",75,2.94495431694264,0.0904462212283365,"mean_RMSt","leftSLF"
"74",75,0,0,"Residuals","leftSLF"
"75",76,0.052283009710207,0.819785444200412,"risk","leftSLF"
"75",76,4.46227397613846,0.038120279319406,"mean_RMSt","leftSLF"
"75",76,0,0,"Residuals","leftSLF"
"76",77,0.0570580576223674,0.81188632085872,"risk","leftSLF"
"76",77,3.47943067069211,0.066210639420067,"mean_RMSt","leftSLF"
"76",77,0,0,"Residuals","leftSLF"
"77",78,0.143974203890547,0.705478469773588,"risk","leftSLF"
"77",78,2.48163908246743,0.11956626620494,"mean_RMSt","leftSLF"
"77",78,0,0,"Residuals","leftSLF"
"78",79,0.331516935772987,0.566562554472974,"risk","leftSLF"
"78",79,2.79062927271657,0.0991588721944096,"mean_RMSt","leftSLF"
"78",79,0,0,"Residuals","leftSLF"
"79",80,0.544084857758765,0.463141954404172,"risk","leftSLF"
"79",80,3.38986789434669,0.069717772553041,"mean_RMSt","leftSLF"
"79",80,0,0,"Residuals","leftSLF"
"8",9,0.35850629043801,0.551216166245614,"risk","leftSLF"
"8",9,0.00100245855293286,0.974829502883676,"mean_RMSt","leftSLF"
"8",9,0,0,"Residuals","leftSLF"
"80",81,0.792652907076575,0.376264472232252,"risk","leftSLF"
"80",81,3.98743925545291,0.0496214794608547,"mean_RMSt","leftSLF"
"80",81,0,0,"Residuals","leftSLF"
"81",82,0.933936808763306,0.33707698394061,"risk","leftSLF"
"81",82,4.613465611707,0.0350877314280382,"mean_RMSt","leftSLF"
"81",82,0,0,"Residuals","leftSLF"
"82",83,0.738367157867752,0.393036365599805,"risk","leftSLF"
"82",83,4.96187734304448,0.0290380989626486,"mean_RMSt","leftSLF"
"82",83,0,0,"Residuals","leftSLF"
"83",84,0.411117808647951,0.523438501284575,"risk","leftSLF"
"83",84,5.7426873107132,0.0191564920038053,"mean_RMSt","leftSLF"
"83",84,0,0,"Residuals","leftSLF"
"84",85,0.238504775924142,0.626772253122431,"risk","leftSLF"
"84",85,6.51595573108286,0.0128117535060473,"mean_RMSt","leftSLF"
"84",85,0,0,"Residuals","leftSLF"
"85",86,0.229753272333613,0.633159541930447,"risk","leftSLF"
"85",86,7.31332974734555,0.0085357404376746,"mean_RMSt","leftSLF"
"85",86,0,0,"Residuals","leftSLF"
"86",87,0.209006107428991,0.648923972406536,"risk","leftSLF"
"86",87,9.36346666652454,0.00310887636476406,"mean_RMSt","leftSLF"
"86",87,0,0,"Residuals","leftSLF"
"87",88,0.283067481400903,0.596335648264686,"risk","leftSLF"
"87",88,13.940667218197,0.000374267774411731,"mean_RMSt","leftSLF"
"87",88,0,0,"Residuals","leftSLF"
"88",89,0.491402062863683,0.485561978210154,"risk","leftSLF"
"88",89,18.1506490592153,6.08232498213689e-05,"mean_RMSt","leftSLF"
"88",89,0,0,"Residuals","leftSLF"
"89",90,0.883027203091355,0.35051581039955,"risk","leftSLF"
"89",90,19.8284954925357,3.03506818360754e-05,"mean_RMSt","leftSLF"
"89",90,0,0,"Residuals","leftSLF"
"9",10,0.597198669826825,0.442178408355313,"risk","leftSLF"
"9",10,0.00156438125100912,0.968559557434688,"mean_RMSt","leftSLF"
"9",10,0,0,"Residuals","leftSLF"
"90",91,1.17130463618911,0.282744717987807,"risk","leftSLF"
"90",91,18.3303248210587,5.64180074602142e-05,"mean_RMSt","leftSLF"
"90",91,0,0,"Residuals","leftSLF"
"91",92,1.03629639194861,0.312092954290395,"risk","leftSLF"
"91",92,15.4338369803368,0.000193995035171996,"mean_RMSt","leftSLF"
"91",92,0,0,"Residuals","leftSLF"
"92",93,0.6535199920451,0.421520099240673,"risk","leftSLF"
"92",93,10.4969002343885,0.00181109670041646,"mean_RMSt","leftSLF"
"92",93,0,0,"Residuals","leftSLF"
"93",94,0.585162955926035,0.446795809095965,"risk","leftSLF"
"93",94,7.09520289658919,0.0095308820015069,"mean_RMSt","leftSLF"
"93",94,0,0,"Residuals","leftSLF"
"94",95,0.422693621092049,0.517665174152103,"risk","leftSLF"
"94",95,8.38641475281025,0.00500259033075586,"mean_RMSt","leftSLF"
"94",95,0,0,"Residuals","leftSLF"
"95",96,0.0549974629091905,0.8152505201877,"risk","leftSLF"
"95",96,8.80747303908361,0.00407050044403729,"mean_RMSt","leftSLF"
"95",96,0,0,"Residuals","leftSLF"
"96",97,0.0308156195758801,0.861145134794792,"risk","leftSLF"
"96",97,7.17978538772307,0.00913127721951001,"mean_RMSt","leftSLF"
"96",97,0,0,"Residuals","leftSLF"
"97",98,0.393084139844735,0.532665773895456,"risk","leftSLF"
"97",98,6.10194700414854,0.0158732406425618,"mean_RMSt","leftSLF"
"97",98,0,0,"Residuals","leftSLF"
"98",99,0.0301183476520287,0.862708968483767,"risk","leftSLF"
"98",99,0.00618808883331831,0.93751777525578,"mean_RMSt","leftSLF"
"98",99,0,0,"Residuals","leftSLF"
"1",2,2.22791744640517,0.139787795295298,"risk","rightSLF"
"1",2,0.0216771918170701,0.883349495539056,"mean_RMSt","rightSLF"
"1",2,0,0,"Residuals","rightSLF"
"10",11,0.427125399635056,0.515428531761972,"risk","rightSLF"
"10",11,1.4038353804156,0.239873764663792,"mean_RMSt","rightSLF"
"10",11,0,0,"Residuals","rightSLF"
"11",12,0.634790307534488,0.428152470131304,"risk","rightSLF"
"11",12,0.712883970918834,0.401209432470337,"mean_RMSt","rightSLF"
"11",12,0,0,"Residuals","rightSLF"
"12",13,1.08926258753511,0.30003219688645,"risk","rightSLF"
"12",13,0.223964799083685,0.637428485166506,"mean_RMSt","rightSLF"
"12",13,0,0,"Residuals","rightSLF"
"13",14,1.56995702799456,0.214158112422036,"risk","rightSLF"
"13",14,0.000487865618105765,0.982437464603986,"mean_RMSt","rightSLF"
"13",14,0,0,"Residuals","rightSLF"
"14",15,1.96077591376389,0.165609327532454,"risk","rightSLF"
"14",15,0.224314820032095,0.637166049432081,"mean_RMSt","rightSLF"
"14",15,0,0,"Residuals","rightSLF"
"15",16,2.14512611898929,0.14725895574012,"risk","rightSLF"
"15",16,0.561308854428121,0.456108406154367,"mean_RMSt","rightSLF"
"15",16,0,0,"Residuals","rightSLF"
"16",17,2.04188407116654,0.157227779072231,"risk","rightSLF"
"16",17,0.548265394800711,0.461370281432758,"mean_RMSt","rightSLF"
"16",17,0,0,"Residuals","rightSLF"
"17",18,1.80516767309628,0.183194567923023,"risk","rightSLF"
"17",18,0.15506620021469,0.694872572677018,"mean_RMSt","rightSLF"
"17",18,0,0,"Residuals","rightSLF"
"18",19,1.82416589458546,0.180934061973303,"risk","rightSLF"
"18",19,0.000778050492407308,0.977822136254734,"mean_RMSt","rightSLF"
"18",19,0,0,"Residuals","rightSLF"
"19",20,1.99472678524153,0.162039308393795,"risk","rightSLF"
"19",20,0.199671558500401,0.656291150730174,"mean_RMSt","rightSLF"
"19",20,0,0,"Residuals","rightSLF"
"2",3,1.99220760310545,0.162301113284031,"risk","rightSLF"
"2",3,0.456866535075715,0.50119904184069,"mean_RMSt","rightSLF"
"2",3,0,0,"Residuals","rightSLF"
"20",21,1.97394113052606,0.16421422103027,"risk","rightSLF"
