"time","risk","tract","node","mean_fa","sd","se"
"ses-01","0","Right_IFOF",98,0.299295384615385,0.0225700981355012,0.00442636041602403
"ses-01","0","Right_IFOF",99,0.252383846153846,0.0135368758809182,0.00265479977961098
"ses-01","0","Right_ILF",2,0.232163846153846,0.0109357077784378,0.00214466874450779
"ses-01","0","Right_ILF",3,0.273270769230769,0.0180273041629805,0.00353544521940424
"ses-01","0","Right_ILF",4,0.304515,0.024977240560158,0.00489843988507487
"ses-01","0","Right_ILF",5,0.328366153846154,0.0302012460771966,0.00592295165701704
"ses-01","0","Right_ILF",6,0.347527307692308,0.034309880857583,0.00672872123084074
"ses-01","0","Right_ILF",7,0.361256538461538,0.0373369455571618,0.00732237746053536
"ses-01","0","Right_ILF",8,0.370788461538462,0.0382436664238467,0.00750020005255876
"ses-01","0","Right_ILF",9,0.378343461538462,0.0377692924945446,0.0074071676709337
"ses-01","0","Right_ILF",10,0.387344230769231,0.0373210667771517,0.00731926337556907
"ses-01","0","Right_ILF",11,0.396435769230769,0.0396461318338197,0.00777524614842765
"ses-01","0","Right_ILF",12,0.407265769230769,0.0428837280257281,0.00841019100072282
"ses-01","0","Right_ILF",13,0.419170384615385,0.0449177588470991,0.00880909726416206
"ses-01","0","Right_ILF",14,0.430667307692308,0.0469664194554103,0.00921087266487387
"ses-01","0","Right_ILF",15,0.441568846153846,0.0499676862243529,0.00979946950411757
"ses-01","0","Right_ILF",16,0.452171538461538,0.053756665721922,0.0105425495192986
"ses-01","0","Right_ILF",17,0.462729230769231,0.0570337659933536,0.0111852417589921
"ses-01","0","Right_ILF",18,0.472902692307692,0.0577384542611035,0.0113234424985404
"ses-01","0","Right_ILF",19,0.482074615384615,0.057617160723574,0.0112996548787429
"ses-01","0","Right_ILF",20,0.488859230769231,0.0577886318178984,0.0113332831270497
"ses-01","0","Right_ILF",21,0.493118461538462,0.0596034312899724,0.0116891945855637
"ses-01","0","Right_ILF",22,0.495927307692308,0.0620969794793719,0.0121782196192495
"ses-01","0","Right_ILF",23,0.497636153846154,0.063940723053586,0.0125398074832103
"ses-01","0","Right_ILF",24,0.500010384615385,0.0652646373149055,0.0127994484313946
"ses-01","0","Right_ILF",25,0.502928076923077,0.0653763714514185,0.0128213612984105
"ses-01","0","Right_ILF",26,0.507735,0.0638942637957431,0.0125306960731207
"ses-01","0","Right_ILF",27,0.512402692307692,0.0597759653076514,0.0117230312902908
"ses-01","0","Right_ILF",28,0.516418461538462,0.0562227550155492,0.0110261894204705
"ses-01","0","Right_ILF",29,0.519883076923077,0.0528734455672585,0.0103693357960899
"ses-01","0","Right_ILF",30,0.522478076923077,0.0513802542632269,0.0100764968885213
"ses-01","0","Right_ILF",31,0.523901538461538,0.052216346612325,0.010240468088645
"ses-01","0","Right_ILF",32,0.523917307692308,0.0538401614082047,0.0105589243705931
"ses-01","0","Right_ILF",33,0.522885384615385,0.0533159523768089,0.0104561185213512
"ses-01","0","Right_ILF",34,0.521800769230769,0.0499094886307665,0.00978805601698907
"ses-01","0","Right_ILF",35,0.519496153846154,0.0454774823469306,0.00891886807369502
"ses-01","0","Right_ILF",36,0.517298076923077,0.0408827973621405,0.00801777621230055
"ses-01","0","Right_ILF",37,0.514088846153846,0.0367603629282327,0.00720930030376198
"ses-01","0","Right_ILF",38,0.510522307692308,0.034293996478415,0.00672560604778924
"ses-01","0","Right_ILF",39,0.506420769230769,0.033359920494279,0.00654241867585509
"ses-01","0","Right_ILF",40,0.503699230769231,0.0324965753177872,0.00637310275655133
"ses-01","0","Right_ILF",41,0.503035,0.0324807069196469,0.00636999070763723
"ses-01","0","Right_ILF",42,0.503766923076923,0.0350548287993801,0.00687481754206513
"ses-01","0","Right_ILF",43,0.505619230769231,0.0379074641645233,0.00743426536483551
"ses-01","0","Right_ILF",44,0.507942692307692,0.0393137419798922,0.00771005913491624
"ses-01","0","Right_ILF",45,0.510286153846154,0.0401539249465776,0.00787483257115151
"ses-01","0","Right_ILF",46,0.511487307692308,0.0412958742305032,0.00809878725123882
"ses-01","0","Right_ILF",47,0.509184230769231,0.0424710297660019,0.00832925421304706
"ses-01","0","Right_ILF",48,0.504802692307692,0.0440158683710947,0.00863222198969014
"ses-01","0","Right_ILF",49,0.500549615384615,0.0444350733075366,0.00871443484165597
"ses-01","0","Right_ILF",50,0.496798846153846,0.0440134942331938,0.00863175638294072
"ses-01","0","Right_ILF",51,0.492958846153846,0.0426025818303936,0.00835505369548502
"ses-01","0","Right_ILF",52,0.488993846153846,0.0413969135155676,0.00811860268532278
"ses-01","0","Right_ILF",53,0.484077692307692,0.0410111855286035,0.00804295520330474
"ses-01","0","Right_ILF",54,0.477933461538462,0.041316646228106,0.00810286097512777
"ses-01","0","Right_ILF",55,0.46933,0.0422910576836286,0.00829395878381924
"ses-01","0","Right_ILF",56,0.458749615384615,0.043573819523266,0.00854552907811167
"ses-01","0","Right_ILF",57,0.447189615384615,0.0449377441784315,0.00881301671010242
"ses-01","0","Right_ILF",58,0.43696,0.0456001943855506,0.0089429338844441
"ses-01","0","Right_ILF",59,0.429875,0.045684375381524,0.0089594431360265
"ses-01","0","Right_ILF",60,0.424976153846154,0.0455429699582206,0.00893171125092065
"ses-01","0","Right_ILF",61,0.420362307692308,0.0451952833209566,0.00886352429138124
"ses-01","0","Right_ILF",62,0.416243461538462,0.0440997031230196,0.0086486633372279
"ses-01","0","Right_ILF",63,0.412866538461538,0.0431583663214731,0.00846405200184526
"ses-01","0","Right_ILF",64,0.410523846153846,0.0417320773580154,0.00818433372274171
"ses-01","0","Right_ILF",65,0.408273076923077,0.040214763534725,0.00788676399992624
"ses-01","0","Right_ILF",66,0.404439230769231,0.0400161292404027,0.00784780860981786
"ses-01","0","Right_ILF",67,0.400377692307692,0.040392803646956,0.00792168053863655
"ses-01","0","Right_ILF",68,0.396783461538462,0.0406092460350899,0.00796412838327745
"ses-01","0","Right_ILF",69,0.392424615384615,0.0401246318593224,0.00786908772409277
"ses-01","0","Right_ILF",70,0.388201923076923,0.0387580605313765,0.00760108103686535
"ses-01","0","Right_ILF",71,0.385473461538462,0.036891842344053,0.00723508553864288
"ses-01","0","Right_ILF",72,0.38418,0.0340690330945861,0.0066814870984051
"ses-01","0","Right_ILF",73,0.385057307692308,0.0319998018190978,0.0062756774579493
"ses-01","0","Right_ILF",74,0.386837692307692,0.0326769471410892,0.00640847658142515
"ses-01","0","Right_ILF",75,0.389329230769231,0.0373221714184024,0.00731948001354188
"ses-01","0","Right_ILF",76,0.390986538461539,0.0413739421319562,0.00811409762635013
"ses-01","0","Right_ILF",77,0.392066923076923,0.0454625981456609,0.00891594904166738
"ses-01","0","Right_ILF",78,0.390435769230769,0.0479342476459641,0.00940067938908308
"ses-01","0","Right_ILF",79,0.387697307692308,0.0502074428392996,0.00984648964481473
"ses-01","0","Right_ILF",80,0.384336538461539,0.0527891836604665,0.0103528106765905
"ses-01","0","Right_ILF",81,0.382410769230769,0.0558602781892877,0.0109551018662269
"ses-01","0","Right_ILF",82,0.380065384615385,0.0596411323990931,0.0116965883813749
"ses-01","0","Right_ILF",83,0.377191153846154,0.0610198127382851,0.0119669698410882
"ses-01","0","Right_ILF",84,0.374823846153846,0.0582919748903345,0.0114319968250645
"ses-01","0","Right_ILF",85,0.369729230769231,0.0527639658041794,0.010347865048079
"ses-01","0","Right_ILF",86,0.36358,0.0474087697372543,0.00929762469252642
"ses-01","0","Right_ILF",87,0.359851923076923,0.0419725863886638,0.0082315014242983
"ses-01","0","Right_ILF",88,0.357267307692308,0.0423653970648398,0.00830853793595095
"ses-01","0","Right_ILF",89,0.357298846153846,0.047815652025413,0.00937742087433628
"ses-01","0","Right_ILF",90,0.357583461538462,0.0519265156113759,0.0101836275528956
"ses-01","0","Right_ILF",91,0.356765,0.0494622969341295,0.00970035450977873
"ses-01","0","Right_ILF",92,0.355513076923077,0.0427198501653955,0.00837805190811969
"ses-01","0","Right_ILF",93,0.349715,0.0389982874752213,0.00764819341664825
"ses-01","0","Right_ILF",94,0.340524615384615,0.0400442412569667,0.00785332182985733
"ses-01","0","Right_ILF",95,0.331,0.0397491279904352,0.00779544535659717
"ses-01","0","Right_ILF",96,0.319716153846154,0.0344379092369932,0.00675382966179868
"ses-01","0","Right_ILF",97,0.303229615384615,0.0320284675225986,0.00628129926493089
"ses-01","0","Right_ILF",98,0.274439615384615,0.0272775899933655,0.00534957552538285
"ses-01","0","Right_ILF",99,0.231612692307692,0.0131353771343475,0.0025760593971707
"ses-01","0","Right_SLF",2,0.210409615384615,0.00503554126645327,0.000987550891505653
"ses-01","0","Right_SLF",3,0.239819230769231,0.0118034665833651,0.00231485024756226
"ses-01","0","Right_SLF",4,0.266892307692308,0.019303426288137,0.00378571335855425
"ses-01","0","Right_SLF",5,0.290721923076923,0.0281599879288654,0.005522627998147
"ses-01","0","Right_SLF",6,0.312063846153846,0.0382736155675863,0.00750607356287966
"ses-01","0","Right_SLF",7,0.331834615384615,0.0492472884314066,0.00965818787320286
"ses-01","0","Right_SLF",8,0.350327692307692,0.0588523750621973,0.011541900340901
"ses-01","0","Right_SLF",9,0.366607307692308,0.0647598662480208,0.0127004546806276
"ses-01","0","Right_SLF",10,0.380040769230769,0.0669671865870489,0.0131333458145297
"ses-01","0","Right_SLF",11,0.390781153846154,0.0666136523740846,0.013064012051044
"ses-01","0","Right_SLF",12,0.399912307692308,0.0647901821147428,0.0127064001112425
"ses-01","0","Right_SLF",13,0.408328461538462,0.062586318613084,0.012274186918925
"ses-01","0","Right_SLF",14,0.415100769230769,0.0595705549360136,0.0116827470020879
"ses-01","0","Right_SLF",15,0.420471153846154,0.0571352488278067,0.0112051441802679
"ses-01","0","Right_SLF",16,0.425037692307692,0.0561075724163997,0.0110036002542901
"ses-01","0","Right_SLF",17,0.428496923076923,0.056204108089657,0.0110225324574323
"ses-01","0","Right_SLF",18,0.431108846153846,0.0553865362214987,0.0108621934224514
"ses-01","0","Right_SLF",19,0.434133461538462,0.0536719267358501,0.0105259308368547
"ses-01","0","Right_SLF",20,0.437103846153846,0.0531860663765933,0.0104306457809804
"ses-01","0","Right_SLF",21,0.438273461538462,0.0538546270578347,0.0105617613178908
"ses-01","0","Right_SLF",22,0.437144230769231,0.0555182914126922,0.0108880327413326
"ses-01","0","Right_SLF",23,0.435511538461538,0.0585995938342448,0.0114923258634395
"ses-01","0","Right_SLF",24,0.433129230769231,0.0621302422929817,0.0121847429936985
"ses-01","0","Right_SLF",25,0.429331538461538,0.0655011694974866,0.0128458362088782
"ses-01","0","Right_SLF",26,0.424848076923077,0.0688769574832821,0.0135078827016983
"ses-01","0","Right_SLF",27,0.420800769230769,0.0710987703929162,0.0139436160625359
"ses-01","0","Right_SLF",28,0.417823846153846,0.0705501918396781,0.0138360309568551
"ses-01","0","Right_SLF",29,0.416365384615385,0.0680933868290171,0.0133542118533762
"ses-01","0","Right_SLF",30,0.415927692307692,0.0654352404936479,0.0128329064674518
"ses-01","0","Right_SLF",31,0.416802692307692,0.0632415611798249,0.0124026905586923
"ses-01","0","Right_SLF",32,0.419132692307692,0.0619566069153366,0.0121506902945115
"ses-01","0","Right_SLF",33,0.422723076923077,0.0616647741109448,0.0120934571728076
"ses-01","0","Right_SLF",34,0.427488461538462,0.0616885428385082,0.0120981186037945
"ses-01","0","Right_SLF",35,0.433776923076923,0.0620467158692049,0.0121683621142855
"ses-01","0","Right_SLF",36,0.440417692307692,0.063645894592358,0.0124819868648655
"ses-01","0","Right_SLF",37,0.446458846153846,0.0662914724728255,0.0130008273739899
"ses-01","0","Right_SLF",38,0.451509615384615,0.0690729063225673,0.0135463114307437
"ses-01","0","Right_SLF",39,0.455858461538462,0.0716687765595204,0.0140554034689352
"ses-01","0","Right_SLF",40,0.459475,0.0736423365870475,0.014442450433997
"ses-01","0","Right_SLF",41,0.462020384615385,0.0745576886702247,0.0146219657468404
"ses-01","0","Right_SLF",42,0.463198846153846,0.0748585801803333,0.0146809754268988
"ses-01","0","Right_SLF",43,0.463322307692308,0.075240628721865,0.0147559013102992
"ses-01","0","Right_SLF",44,0.462621538461539,0.0755301529029199,0.0148126816737167
"ses-01","0","Right_SLF",45,0.461876923076923,0.0750025570107703,0.0147092116064336
"ses-01","0","Right_SLF",46,0.461140769230769,0.0732880595962577,0.014372970999795
"ses-01","0","Right_SLF",47,0.459909615384615,0.0701817028850551,0.0137637643272334
"ses-01","0","Right_SLF",48,0.45848,0.066823767627993,0.0131052190425741
"ses-01","0","Right_SLF",49,0.457169615384615,0.0639147896174755,0.0125347215179494
"ses-01","0","Right_SLF",50,0.455443461538462,0.0614185955516606,0.0120451775852069
"ses-01","0","Right_SLF",51,0.453267692307692,0.0595468165602624,0.0116780915235811
"ses-01","0","Right_SLF",52,0.450842692307692,0.0581939147717486,0.0114127656535962
"ses-01","0","Right_SLF",53,0.448364615384615,0.0567718940484299,0.0111338844452525
"ses-01","0","Right_SLF",54,0.445068461538462,0.0553361410069266,0.01085231010774
"ses-01","0","Right_SLF",55,0.441352692307692,0.0537276581702715,0.0105368606703791
"ses-01","0","Right_SLF",56,0.437797307692308,0.0525477212870505,0.0103054560091348
"ses-01","0","Right_SLF",57,0.434943846153846,0.0518269245915228,0.0101640961469875
"ses-01","0","Right_SLF",58,0.432893846153846,0.0518907420703865,0.0101766117842966
"ses-01","0","Right_SLF",59,0.431821538461539,0.0530671683580202,0.0104073279611023
"ses-01","0","Right_SLF",60,0.430891153846154,0.0549890566805377,0.0107842412710816
"ses-01","0","Right_SLF",61,0.429841153846154,0.0567634331116026,0.0111322251190223
"ses-01","0","Right_SLF",62,0.428591923076923,0.0574638997645813,0.0112695979317977
"ses-01","0","Right_SLF",63,0.426963461538462,0.0576897846723184,0.0113138976068891
"ses-01","0","Right_SLF",64,0.424597307692308,0.0570656714712229,0.0111914989380016
"ses-01","0","Right_SLF",65,0.422223076923077,0.0532794704755391,0.0104489638318717
"ses-01","0","Right_SLF",66,0.419416153846154,0.0480741306797677,0.00942811270904405
"ses-01","0","Right_SLF",67,0.416781923076923,0.0430699341090028,0.00844670901811388
"ses-01","0","Right_SLF",68,0.415349615384615,0.0380988494819221,0.00747179911360596
"ses-01","0","Right_SLF",69,0.41568,0.0348882293044517,0.0068421446930038
"ses-01","0","Right_SLF",70,0.417692307692308,0.0359238251089933,0.00704524173975582
"ses-01","0","Right_SLF",71,0.419330769230769,0.0380136972075148,0.00745509937865098
"ses-01","0","Right_SLF",72,0.420526153846154,0.0386768654445443,0.00758515737024361
"ses-01","0","Right_SLF",73,0.421661538461539,0.0382719717487676,0.00750575118348606
"ses-01","0","Right_SLF",74,0.42181,0.0379466077535265,0.00744194205422627
"ses-01","0","Right_SLF",75,0.420751538461539,0.0398093766534778,0.00780726109154031
"ses-01","0","Right_SLF",76,0.420135384615385,0.0403788304170162,0.00791894016278537
"ses-01","0","Right_SLF",77,0.420611923076923,0.0360003272228718,0.00706024503865958
"ses-01","0","Right_SLF",78,0.421195769230769,0.0322069331881292,0.0063162992615096
"ses-01","0","Right_SLF",79,0.420498461538462,0.0313741131115839,0.00615296980683206
"ses-01","0","Right_SLF",80,0.418866538461539,0.0320318761164322,0.00628196774517979
"ses-01","0","Right_SLF",81,0.416446153846154,0.0334588254518204,0.00656181553387412
"ses-01","0","Right_SLF",82,0.413737307692308,0.0333722909681301,0.0065448447253766
"ses-01","0","Right_SLF",83,0.411811923076923,0.0309768636268078,0.00607506277319213
"ses-01","0","Right_SLF",84,0.409833461538462,0.0319569117334335,0.00626726602011307
"ses-01","0","Right_SLF",85,0.405676538461538,0.038723860028908,0.00759437376650145
"ses-01","0","Right_SLF",86,0.400076538461538,0.0478800244730353,0.00939004534997336
"ses-01","0","Right_SLF",87,0.393401923076923,0.0533970161727586,0.0104720164397125
"ses-01","0","Right_SLF",88,0.385509230769231,0.0531036904874286,0.0104144905399688
"ses-01","0","Right_SLF",89,0.376273846153846,0.0476025141417487,0.0093356210963405
"ses-01","0","Right_SLF",90,0.365906538461539,0.0405247704933472,0.00794756136651717
"ses-01","0","Right_SLF",91,0.354388461538462,0.0330139633115817,0.0064745708902612
"ses-01","0","Right_SLF",92,0.341802307692308,0.0268647562888916,0.00526861217480664
"ses-01","0","Right_SLF",93,0.328677692307692,0.0215950583806004,0.0042351393876868
"ses-01","0","Right_SLF",94,0.314798846153846,0.0176535558632074,0.00346214714733827
"ses-01","0","Right_SLF",95,0.298955,0.0156521602981825,0.00306964118424288
"ses-01","0","Right_SLF",96,0.281075,0.0138787207623758,0.00272184107657921
"ses-01","0","Right_SLF",97,0.260913846153846,0.0107549951471577,0.00210922808169048
"ses-01","0","Right_SLF",98,0.237556538461539,0.00676609839852049,0.00132694106788249
"ses-01","0","Right_SLF",99,0.210318076923077,0.00327075773389687,0.000641448365745178
"ses-01","1","Left_Arcuate",2,0.224743125,0.0081661611482346,0.00117868383429478
"ses-01","1","Left_Arcuate",3,0.26152,0.0173214696442969,0.00250013879047368
"ses-01","1","Left_Arcuate",4,0.2887325,0.0244069168344079,0.00352283500110855
"ses-01","1","Left_Arcuate",5,0.311468958333333,0.0305803854003227,0.0044138984356997
"ses-01","1","Left_Arcuate",6,0.331647291666667,0.0338756130659501,0.00488952358064748
"ses-01","1","Left_Arcuate",7,0.349512291666667,0.0359420916782954,0.00518779407642552
"ses-01","1","Left_Arcuate",8,0.364636041666667,0.038908338915838,0.00561593498669507
"ses-01","1","Left_Arcuate",9,0.379864791666667,0.0428049242538894,0.00617835863515614
"ses-01","1","Left_Arcuate",10,0.393266875,0.0456854050979387,0.00659412023283301
"ses-01","1","Left_Arcuate",11,0.404821041666667,0.049752450479138,0.00718114766924346
"ses-01","1","Left_Arcuate",12,0.414226458333333,0.0519578871407016,0.00749947503180207
"ses-01","1","Left_Arcuate",13,0.4216525,0.0532376149017359,0.00768418782363271
"ses-01","1","Left_Arcuate",14,0.425971458333333,0.0565853604099296,0.00816739326621622
"ses-01","1","Left_Arcuate",15,0.426782916666667,0.0611275306210115,0.00882299906473452
"ses-01","1","Left_Arcuate",16,0.424777083333333,0.0643230493070961,0.00928423245813738
"ses-01","1","Left_Arcuate",17,0.422193541666667,0.0643707857117432,0.00929112261465566
"ses-01","1","Left_Arcuate",18,0.41950625,0.0622555506753704,0.00898581473524338
"ses-01","1","Left_Arcuate",19,0.417614791666667,0.0598006413539074,0.00863147909584767
"ses-01","1","Left_Arcuate",20,0.4166,0.0579061006964926,0.0083580257062104
"ses-01","1","Left_Arcuate",21,0.417363333333333,0.0576161213525894,0.00831617079314491
"ses-01","1","Left_Arcuate",22,0.421013958333333,0.0570647192766764,0.00823658275890489
"ses-01","1","Left_Arcuate",23,0.428093333333333,0.0552659758103438,0.00797695650278233
"ses-01","1","Left_Arcuate",24,0.436525,0.0538488526517965,0.00777241239351681
"ses-01","1","Left_Arcuate",25,0.445559166666667,0.0535077800997731,0.00772318281108582
"ses-01","1","Left_Arcuate",26,0.454108541666667,0.0535458869425684,0.00772868306007228
"ses-01","1","Left_Arcuate",27,0.461271666666667,0.0539429127059864,0.00778598879291844
"ses-01","1","Left_Arcuate",28,0.466050208333333,0.0535226315818368,0.00772532643787766
"ses-01","1","Left_Arcuate",29,0.468971041666667,0.0527795686710739,0.00761807454498922
"ses-01","1","Left_Arcuate",30,0.470101458333333,0.0522054968162167,0.00753521441000522
"ses-01","1","Left_Arcuate",31,0.470215,0.0515087125454045,0.00743464226342508
"ses-01","1","Left_Arcuate",32,0.469769166666667,0.0500276441806878,0.00722086845866073
"ses-01","1","Left_Arcuate",33,0.469488541666667,0.0475954909803208,0.00686981738242516
"ses-01","1","Left_Arcuate",34,0.468736041666667,0.0476005107133152,0.00687054191847406
"ses-01","1","Left_Arcuate",35,0.467350208333333,0.0505959511663113,0.00730289650644375
"ses-01","1","Left_Arcuate",36,0.46561,0.05446212136733,0.00786093010801652
"ses-01","1","Left_Arcuate",37,0.464477708333333,0.0567300764629098,0.00818828122925225
"ses-01","1","Left_Arcuate",38,0.464118333333333,0.0573914151906768,0.00828373725237771
"ses-01","1","Left_Arcuate",39,0.464586041666667,0.0574109137722824,0.0082865516302124
"ses-01","1","Left_Arcuate",40,0.465188541666667,0.057798563701126,0.00834250407790471
"ses-01","1","Left_Arcuate",41,0.464921666666667,0.0583753354478797,0.00842575390871702
"ses-01","1","Left_Arcuate",42,0.462719791666667,0.0593245453305719,0.00856276055403946
"ses-01","1","Left_Arcuate",43,0.45873125,0.0602699571123055,0.0086992189907092
"ses-01","1","Left_Arcuate",44,0.454107291666667,0.0580598715831644,0.00838022062191378
"ses-01","1","Left_Arcuate",45,0.448500416666667,0.0542959974214758,0.00783695218180207
"ses-01","1","Left_Arcuate",46,0.442799791666667,0.0501380947659979,0.00723681062745096
"ses-01","1","Left_Arcuate",47,0.437969166666667,0.0470037831810731,0.00678441171813084
"ses-01","1","Left_Arcuate",48,0.434223541666667,0.0453531689521055,0.00654616607577517
"ses-01","1","Left_Arcuate",49,0.430354791666667,0.0462616066167636,0.00667728775833326
"ses-01","1","Left_Arcuate",50,0.426702708333333,0.049507906084274,0.00714585072619257
"ses-01","1","Left_Arcuate",51,0.423594791666667,0.0528909215952012,0.0076341469551692
"ses-01","1","Left_Arcuate",52,0.422689375,0.0555560304253493,0.00801882228029562
"ses-01","1","Left_Arcuate",53,0.422490833333333,0.0579541885047856,0.00836496658347608
"ses-01","1","Left_Arcuate",54,0.424165208333333,0.0589058352414053,0.00850232495836628
"ses-01","1","Left_Arcuate",55,0.426895,0.0600955653831745,0.00867404771276964
"ses-01","1","Left_Arcuate",56,0.430715,0.0635985408303106,0.0091796586671118
"ses-01","1","Left_Arcuate",57,0.43588,0.0665650946162972,0.00960784382383802
"ses-01","1","Left_Arcuate",58,0.441248958333333,0.0706573405934791,0.0101985086529671
"ses-01","1","Left_Arcuate",59,0.447760416666667,0.0723067343309731,0.0104365781325525
"ses-01","1","Left_Arcuate",60,0.454151458333333,0.0728498633299316,0.0105149720509909
"ses-01","1","Left_Arcuate",61,0.460906666666667,0.0735141251829772,0.0106108499909079
"ses-01","1","Left_Arcuate",62,0.467064791666667,0.0733990250381531,0.0105942367160084
"ses-01","1","Left_Arcuate",63,0.472743333333333,0.0721073491793573,0.0104077993648131
"ses-01","1","Left_Arcuate",64,0.477789166666667,0.0702688992926559,0.0101424419805684
"ses-01","1","Left_Arcuate",65,0.481085,0.0689463265804363,0.00995154505271268
"ses-01","1","Left_Arcuate",66,0.482804166666667,0.0678905716774799,0.00979915995835765
"ses-01","1","Left_Arcuate",67,0.483607083333333,0.0659373825769517,0.0095172413951156
"ses-01","1","Left_Arcuate",68,0.48426375,0.0638353495954923,0.00921383906819284
"ses-01","1","Left_Arcuate",69,0.483972916666667,0.0622704136214676,0.00898796001672591
"ses-01","1","Left_Arcuate",70,0.484608958333333,0.060173617610533,0.00868531358138872
"ses-01","1","Left_Arcuate",71,0.484576041666667,0.0580957794907386,0.00838540348193977
"ses-01","1","Left_Arcuate",72,0.482781875,0.0564684342874642,0.00815051643414603
"ses-01","1","Left_Arcuate",73,0.479762708333333,0.0553346695500298,0.00798687159005717
"ses-01","1","Left_Arcuate",74,0.475962083333333,0.0545003766904153,0.00786645178828682
"ses-01","1","Left_Arcuate",75,0.471994375,0.0524228833786232,0.00756659145758611
"ses-01","1","Left_Arcuate",76,0.468993958333333,0.0510051681461325,0.00736196188980793
"ses-01","1","Left_Arcuate",77,0.466920625,0.0524760589142852,0.00757426668504331
"ses-01","1","Left_Arcuate",78,0.463744583333333,0.0557352208426224,0.00804468618920782
"ses-01","1","Left_Arcuate",79,0.459256458333333,0.0590493674273713,0.00852304204491748
"ses-01","1","Left_Arcuate",80,0.452070625,0.0601053557073531,0.00867546082434464
"ses-01","1","Left_Arcuate",81,0.444031875,0.0604327440360664,0.00872271525927268
"ses-01","1","Left_Arcuate",82,0.437293958333333,0.059709053547076,0.00861825953461553
"ses-01","1","Left_Arcuate",83,0.430757708333333,0.0590860890219781,0.00852834235055031
"ses-01","1","Left_Arcuate",84,0.424051666666667,0.0565719693139344,0.00816546042799682
"ses-01","1","Left_Arcuate",85,0.415424375,0.0537263602604448,0.00775473213973666
"ses-01","1","Left_Arcuate",86,0.405640625,0.0533043092508237,0.00769381432373253
"ses-01","1","Left_Arcuate",87,0.396818541666667,0.0550042100899126,0.00793917387549345
"ses-01","1","Left_Arcuate",88,0.390635416666667,0.054950104987348,0.00793136447661089
"ses-01","1","Left_Arcuate",89,0.385826875,0.052830162852748,0.00762537718609145
"ses-01","1","Left_Arcuate",90,0.381298541666667,0.0497599711803631,0.00718223318896267
"ses-01","1","Left_Arcuate",91,0.375897916666667,0.049232173356858,0.00710605213509307
"ses-01","1","Left_Arcuate",92,0.367492708333333,0.0490506125382875,0.00707984608822408
"ses-01","1","Left_Arcuate",93,0.3567125,0.0466742776898833,0.00673685169712137
"ses-01","1","Left_Arcuate",94,0.345192291666667,0.0410392408083518,0.00592350418200994
"ses-01","1","Left_Arcuate",95,0.333365833333333,0.0348592913731111,0.00503150531450633
"ses-01","1","Left_Arcuate",96,0.320008125,0.0294003427144774,0.00424357394511769
"ses-01","1","Left_Arcuate",97,0.299947916666667,0.0245911190471867,0.00354942230039184
"ses-01","1","Left_Arcuate",98,0.27086875,0.0180322486089122,0.00260273089711243
"ses-01","1","Left_Arcuate",99,0.229809583333333,0.0110312985980285,0.00159223080377072
"ses-01","1","Left_IFOF",2,0.264033921568627,0.0189924696738925,0.00265947770308576
"ses-01","1","Left_IFOF",3,0.311828823529412,0.0263736070833748,0.00369304367428297
"ses-01","1","Left_IFOF",4,0.344195882352941,0.0374190483137383,0.00523971481170096
"ses-01","1","Left_IFOF",5,0.366882156862745,0.0468178891584713,0.00655581577648382
"ses-01","1","Left_IFOF",6,0.384857450980392,0.0533768861528335,0.00747425906272432
"ses-01","1","Left_IFOF",7,0.397636274509804,0.0543488786622423,0.00761036523799928
"ses-01","1","Left_IFOF",8,0.409205882352941,0.0532905672770133,0.00746217200245565
"ses-01","1","Left_IFOF",9,0.421104705882353,0.0511871372261798,0.00716763288162284
"ses-01","1","Left_IFOF",10,0.435409411764706,0.0523985812178828,0.00733726897107254
"ses-01","1","Left_IFOF",11,0.450546274509804,0.0530342676751847,0.00742628287965715
"ses-01","1","Left_IFOF",12,0.463746470588235,0.0575171364663969,0.00805401006842167
"ses-01","1","Left_IFOF",13,0.476093725490196,0.0610459489552185,0.00854814265325829
"ses-01","1","Left_IFOF",14,0.486896862745098,0.0632878404273742,0.00886207025115949
"ses-01","1","Left_IFOF",15,0.49471568627451,0.0661608861565473,0.00926437712266576
"ses-01","1","Left_IFOF",16,0.500079215686275,0.0679762767101328,0.00951858264635761
"ses-01","1","Left_IFOF",17,0.504806666666667,0.0662498643218737,0.00927683655794775
"ses-01","1","Left_IFOF",18,0.506920392156863,0.0676726796856984,0.00947607055966903
"ses-01","1","Left_IFOF",19,0.508009215686275,0.069754654578548,0.0097676053574594
"ses-01","1","Left_IFOF",20,0.505348823529412,0.0707338353448209,0.00990471809002692
"ses-01","1","Left_IFOF",21,0.501156078431373,0.0704552337325888,0.00986570606112826
"ses-01","1","Left_IFOF",22,0.497284117647059,0.0658506879288735,0.00922094068263452
"ses-01","1","Left_IFOF",23,0.493961176470588,0.0597766741010926,0.00837040862331929
"ses-01","1","Left_IFOF",24,0.491536078431373,0.0561951084376009,0.00786888911649669
"ses-01","1","Left_IFOF",25,0.488120784313726,0.0556191575571992,0.0077882398617762
"ses-01","1","Left_IFOF",26,0.487092156862745,0.0548937757605988,0.0076866660934666
"ses-01","1","Left_IFOF",27,0.488680392156863,0.0537166373095258,0.00752183374054849
"ses-01","1","Left_IFOF",28,0.49360137254902,0.0498776143382824,0.00698426299967267
